Community Area,Year,Month,Quarter,DayOfWeek,IsWeekend,CrimeCount,Rolling7d,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,Season_Fall,Season_Spring,Season_Summer,Season_Winter,Lag1d,Lag3d,YearTrend,AreaMeanCount
15.0,2003,10,4,4,0,1,2.7142857142857144,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,0,2.0,2.0,0.04347826086767486,1.6311659192825112
15.0,2003,10,4,5,1,1,2.4285714285714284,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1.0,5.0,0.04347826086767486,1.6311659192825112
15.0,2003,10,4,1,0,1,2.2857142857142856,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0,1.0,2.0,0.04347826086767486,1.6311659192825112
15.0,2003,10,4,2,0,1,2.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,5,1,1,1.8571428571428568,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,6,1,2,1.7142857142857142,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,0,0,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,0,0,1,1.2857142857142858,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,0,0,2.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,6,1,1,1.1428571428571428,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,0,0,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,0,0,1,1.1428571428571428,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,0,0,1.0,2.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,1,0,2,1.1428571428571428,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,3,0,1,1.2857142857142858,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,0,0,2.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,4,0,2,1.2857142857142858,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1,0,0,0,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,5,1,2,1.4285714285714286,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,0,0,0,2.0,2.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,6,1,4,1.4285714285714286,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,0,0,2.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,0,0,1,1.8571428571428568,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,0,0,4.0,2.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,2,0,2,1.8571428571428568,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,0,0,1.0,2.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,3,0,1,2.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,0,0,2.0,4.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,4,0,1,1.8571428571428568,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1,0,0,0,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,6,1,1,1.8571428571428568,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,0,0,1.0,2.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,0,0,1,1.7142857142857142,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,0,0,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,1,0,1,1.5714285714285714,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,0,0,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,5,1,1,1.1428571428571428,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,11,4,6,1,2,1.1428571428571428,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,0,0,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,0,0,1,1.1428571428571428,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,0,1,2.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,1,0,1,1.1428571428571428,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,3,0,1,1.1428571428571428,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,0,1,1.0,2.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,4,0,2,1.1428571428571428,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,1,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,5,1,1,1.2857142857142858,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,1,2.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,1,0,2,1.2857142857142858,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,2,0,2,1.4285714285714286,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,2.0,2.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,4,0,1,1.4285714285714286,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,1,2.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,0,0,2,1.4285714285714286,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,0,1,1.0,2.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,1,0,2,1.5714285714285714,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,2.0,2.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,3,0,1,1.7142857142857142,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,0,1,2.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,4,0,1,1.5714285714285714,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,1,1.0,2.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,6,1,2,1.5714285714285714,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,0,1,1.0,2.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,1,0,1,1.5714285714285714,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,2.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,2,0,4,1.4285714285714286,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,3,0,1,1.8571428571428568,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,0,1,4.0,2.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,5,1,2,1.7142857142857142,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,1,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,1,0,1,1.7142857142857142,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,0,1,2.0,4.0,0.04347826086767486,1.6311659192825112
15.0,2003,12,4,2,0,1,1.7142857142857142,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,1.0,1.0,0.04347826086767486,1.6311659192825112
15.0,2004,1,1,3,0,3,1.7142857142857142,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,1.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,1,1,6,1,1,1.8571428571428568,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,1,3.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,1,1,1,0,2,1.8571428571428568,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,1,1,5,1,2,1.5714285714285714,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,2.0,3.0,0.08695652173534972,1.6311659192825112
15.0,2004,1,1,0,0,1,1.7142857142857142,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,1,2.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,1,1,1,0,2,1.5714285714285714,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,1.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,1,1,3,0,1,1.7142857142857142,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,1,2.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,1,1,6,1,1,1.7142857142857142,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,1,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,1,1,0,0,1,1.4285714285714286,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,1,1.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,1,1,2,0,1,1.4285714285714286,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,1,1,5,1,1,1.2857142857142858,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,6,1,1,1.1428571428571428,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,1,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,0,0,1,1.1428571428571428,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,1,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,2,0,4,1.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,1,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,3,0,1,1.4285714285714286,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,1,4.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,4,0,1,1.4285714285714286,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,1,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,6,1,1,1.4285714285714286,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,1,1.0,4.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,0,0,3,1.4285714285714286,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,1,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,4,0,4,1.7142857142857142,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,1,3.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,6,1,1,2.142857142857143,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,1,4.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,0,0,1,2.142857142857143,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,1,1.0,3.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,1,0,2,1.7142857142857142,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,1,1.0,4.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,2,0,3,1.8571428571428568,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,1,2.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,3,0,2,2.142857142857143,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,1,3.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,4,0,1,2.2857142857142856,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,1,2.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,5,1,1,2.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,1,1.0,3.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,6,1,2,1.5714285714285714,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,1,1.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,1,0,1,1.7142857142857142,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,1,2.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,2,0,1,1.7142857142857142,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,1,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,3,0,1,1.5714285714285714,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,1,1.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,2,1,6,1,2,1.2857142857142858,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,1,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,0,0,1,1.2857142857142858,1.0,6.123233995736766e-17,0.0,1.0,0,1,0,0,2.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,1,0,2,1.2857142857142858,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,2,0,1,1.4285714285714286,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,1,0,0,2.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,3,0,1,1.2857142857142858,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,4,0,3,1.2857142857142858,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,1,0,0,1.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,0,0,2,1.5714285714285714,1.0,6.123233995736766e-17,0.0,1.0,0,1,0,0,3.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,1,0,1,1.7142857142857142,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,1,0,0,2.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,3,0,1,1.5714285714285714,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,1,0,0,1.0,3.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,5,1,1,1.5714285714285714,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,0,0,1,1.4285714285714286,1.0,6.123233995736766e-17,0.0,1.0,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,1,0,2,1.4285714285714286,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,2,0,1,1.5714285714285714,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,1,0,0,2.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,4,0,2,1.2857142857142858,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,0,0,1,1.2857142857142858,1.0,6.123233995736766e-17,0.0,1.0,0,1,0,0,2.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,1,0,1,1.2857142857142858,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,2,0,1,1.2857142857142858,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,1,0,0,1.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,4,0,3,1.2857142857142858,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,3,1,5,1,2,1.5714285714285714,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,1,0,0,3.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,4,2,4,0,2,1.5714285714285714,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,1,0,0,2.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,4,2,6,1,3,1.7142857142857142,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,1,0,0,2.0,3.0,0.08695652173534972,1.6311659192825112
15.0,2004,4,2,2,0,1,1.8571428571428568,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,1,0,0,3.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,4,2,3,0,1,1.8571428571428568,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,1,0,0,1.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,4,2,5,1,1,1.8571428571428568,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1.0,3.0,0.08695652173534972,1.6311659192825112
15.0,2004,4,2,6,1,1,1.8571428571428568,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,4,2,0,0,3,1.5714285714285714,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,4,2,2,0,2,1.7142857142857142,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,1,0,0,3.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,4,2,6,1,1,1.7142857142857142,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,1,0,0,2.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,4,2,2,0,2,1.4285714285714286,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,1,0,0,1.0,3.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,5,1,1,1.5714285714285714,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,1,0,0,2.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,6,1,1,1.5714285714285714,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,0,0,1,1.5714285714285714,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,1,0,0,1.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,2,0,1,1.5714285714285714,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,4,0,3,1.2857142857142858,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,6,1,1,1.4285714285714286,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,1,0,0,3.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,0,0,2,1.4285714285714286,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,2,0,1,1.4285714285714286,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1,0,0,2.0,3.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,4,0,1,1.4285714285714286,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,5,1,1,1.4285714285714286,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,6,1,1,1.4285714285714286,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,0,0,2,1.4285714285714286,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,1,0,1,1.2857142857142858,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1,0,0,2.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,2,0,1,1.2857142857142858,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1,0,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,4,0,2,1.1428571428571428,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,0,0,1.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,6,1,3,1.2857142857142858,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,1,0,0,2.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,0,0,2,1.5714285714285714,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,1,0,0,3.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,3,0,1,1.7142857142857142,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1,0,0,2.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,5,2,0,0,2,1.7142857142857142,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,1,0,0,1.0,3.0,0.08695652173534972,1.6311659192825112
15.0,2004,6,2,1,0,2,1.7142857142857142,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,1,0,2.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,6,2,5,1,1,1.8571428571428568,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,0,2.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,6,2,0,0,1,1.8571428571428568,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,1,0,1.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,6,2,1,0,1,1.7142857142857142,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,1,0,1.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,6,2,2,0,1,1.4285714285714286,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,1,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,6,2,4,0,2,1.2857142857142858,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,1,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,6,2,5,1,1,1.4285714285714286,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,0,2.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,6,2,6,1,2,1.2857142857142858,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,0,1,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,6,2,1,0,1,1.2857142857142858,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,1,0,2.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,6,2,3,0,3,1.2857142857142858,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,0,1,0,1.0,1.0,0.08695652173534972,1.6311659192825112
15.0,2004,6,2,4,0,2,1.5714285714285714,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,1,0,3.0,2.0,0.08695652173534972,1.6311659192825112
15.0,2004,6,2,6,1,1,1.7142857142857142,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,0,1,0,2.0,1.0,0.08695652173534972,1.6311659192825112
